object-id,district,timeperiod,total-tender-awarded-value,repair-and-restoration-tenders-awarded-value,lwss-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,wss-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,state,max-rain,mean-rain,count,sum-rain,shape-leng,shape-area,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-027-00032,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.21,0.17,243.0,42.39,0.0,0.0,SUNDAR NAGAR,0.23,87.42,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6742.0,5498.0,123478.0,230.0,0.0,0.0,592195.0,821.0,1090.0,23.0,27.0,5408.0,12.8,3.0,41.22,5.28,31801.0,0.00057919,1212.547943,4.0,4.89,3.14,1.83,3.5,2.21,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730741372516224,5,,0.0
02-027-03430,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.25,0.25,523.0,128.38,0.0,0.0,BALI CHOWKI,0.77,501.41,24.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9471.0,7870.0,178434.0,410.0,0.0,0.0,660297.0,823.0,1632.0,27.0,27.0,14658.0,12.3,3.0,57.17,4.11,39155.0,0.00049582,1199.640836,4.08,4.61,3.34,1.8,3.0,3.23,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730741372516224,5,,0.0
02-024-02113,KANGRA,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.14,507.0,72.35,0.0,0.0,DERA GOPIPUR,0.2,130.15,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,11991.0,8734.0,141494.0,209.0,18654.0,16.0,721538.0,1188.0,494.0,5.0,24.0,20512.0,12.3,3.0,53.66,5.76,32833.0,0.00089835,946.17724,3.37,4.71,3.19,1.7,3.58,2.56,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730741372516224,5,,0.0
02-029-00065,UNA,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.09,317.0,27.13,0.0,0.0,AMB,0.21,84.99,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,8912.0,6753.0,109286.0,178.0,16684.0,6.0,726977.0,1341.0,604.0,8.0,29.0,7409.0,11.8,3.0,63.22,4.45,27119.0,0.00063466,936.0087271,3.98,4.53,3.09,1.7,3.38,2.45,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730741372516224,5,,0.0
02-023-00007,CHAMBA,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.24,0.2,485.0,98.32,0.0,0.0,SALUNI,0.29,172.57,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,6452.0,8741.0,110112.0,251.0,0.0,0.0,922917.0,2323.0,2085.0,30.0,23.0,4561.0,12.3,2.0,33.65,3.51,18851.0,0.00043053,1294.653575,2.83,4.98,3.13,1.79,3.82,2.24,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730741372516224,5,,0.0
02-030-02107,BILASPUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.12,310.0,37.8,0.0,0.0,JHANDUTA,0.18,81.65,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,6408.0,4628.0,148500.0,274.0,0.0,0.0,670838.0,1391.0,630.0,13.0,30.0,8307.0,11.9,3.0,65.69,5.73,29481.0,0.00036553,752.973311,4.11,4.89,3.15,1.84,3.49,2.19,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730741372516224,5,,0.0
02-027-00027,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.24,0.24,83.0,19.51,0.0,0.0,LAD BHAROL,2.88,267.94,49.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3522.0,2923.0,48186.0,75.0,0.0,0.0,140946.0,215.0,962.0,20.0,27.0,2816.0,11.8,2.0,72.2,2.92,10004.0,0.00062722,1090.025042,3.55,4.61,3.08,1.75,2.85,3.07,3,5,5,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767915239670109,5,,0.0
02-030-02105,BILASPUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.21,0.13,165.0,20.89,0.0,0.0,BILASPUR,0.15,24.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,8717.0,6314.0,105287.0,195.0,0.0,0.0,531026.0,1294.0,754.0,20.0,30.0,5333.0,12.7,2.0,44.19,8.08,23767.0,0.00042767,887.7542739,3.76,4.79,3.12,1.75,3.56,2.26,4,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7651124609524083,5,,0.0
02-030-02106,BILASPUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.12,182.0,22.25,0.0,0.0,GHUMARWIN,0.25,61.76,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,6409.0,4645.0,79304.0,210.0,0.0,0.0,682468.0,1316.0,757.0,14.0,30.0,5749.0,12.2,3.0,87.9,3.28,24040.0,0.00056009,868.1341172,4.07,4.79,3.18,1.8,3.32,2.33,4,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7651124609524083,5,,0.0
02-027-00025,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.22,0.19,541.0,104.54,0.0,0.0,KARSOG,0.82,535.34,15.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5899.0,4904.0,97805.0,345.0,0.0,0.0,805581.0,1097.0,1637.0,27.0,27.0,6900.0,12.3,2.0,49.14,5.97,27447.0,0.00046034,1009.281251,3.8,4.66,2.99,1.86,3.43,1.73,4,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7651124609524083,5,,0.0
02-027-00033,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.24,0.22,299.0,66.5,0.0,0.0,THUNAG,0.9,306.47,23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2482.0,2067.0,33873.0,180.0,0.0,0.0,220441.0,242.0,2367.0,29.0,27.0,4393.0,11.5,2.0,51.56,4.6,14732.0,0.00048013,1125.620274,4.03,4.8,3.39,1.81,3.52,2.89,2,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625026802586607,5,,0.0
02-023-00008,CHAMBA,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.2,244.0,47.59,0.0,0.0,SIHUNTA,0.48,162.76,27.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1426.0,1810.0,28726.0,141.0,0.0,0.0,258019.0,461.0,1481.0,25.0,23.0,2208.0,12.0,2.0,49.17,5.77,13561.0,0.00054163,1010.725249,3.05,4.97,3.34,1.78,4.16,2.4,2,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625026802586607,5,,0.0
02-027-00022,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.25,0.21,232.0,48.42,0.0,0.0,CHACHYOT,0.55,172.0,24.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1818.0,1508.0,37820.0,169.0,0.0,0.0,444842.0,683.0,1771.0,25.0,27.0,4114.0,11.8,2.0,60.21,5.43,15222.0,0.00050746,1026.882287,3.77,4.91,3.27,1.63,3.01,3.02,2,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625026802586607,5,,0.0
02-032-00055,SIRMAUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.12,278.0,31.99,0.0,0.0,RENUKA,0.27,82.34,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2124.0,2951.0,38925.0,126.0,0.0,0.0,392498.0,511.0,1572.0,30.0,32.0,3213.0,9.7,2.0,29.32,10.51,10561.0,0.00046165,1183.033255,3.8,4.98,3.25,1.8,3.47,2.19,2,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625026802586607,5,,0.0
02-024-02122,KANGRA,2021_04,10486379.0,0.0,0.0,0.0,0.0,0.0,10486379.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.18,296.0,54.59,0.0,0.0,JAWALI,0.47,176.37,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,10000.0,7286.0,120689.0,233.0,27966.0,19.0,631357.0,1014.0,567.0,9.0,24.0,6597.0,12.5,3.0,57.89,4.35,32313.0,0.0005023,1037.131372,2.93,4.92,3.6,1.84,4.29,3.1,5,4,4,4,2021-2022,10486379.0,0.0,0.0,0.0,0.0,0.0,10486379.0,0.0,0.0,0.0,0.758061517930983,5,,0.0
02-023-00001,CHAMBA,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.19,0.16,246.0,39.06,0.0,0.0,BHATTIYAT,0.07,20.36,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,3250.0,4411.0,56491.0,155.0,0.0,0.0,351399.0,661.0,1542.0,26.0,23.0,4594.0,12.2,3.0,37.85,6.26,12398.0,0.00048688,1674.489822,3.19,4.96,3.07,1.7,3.96,1.7,3,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490822218971613,5,,0.0
02-028-02854,HAMIRPUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.13,155.0,19.43,0.0,0.0,BARSAR,0.08,14.69,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5926.0,3465.0,65031.0,126.0,0.0,0.0,394058.0,787.0,810.0,10.0,28.0,4367.0,12.1,2.0,57.78,10.56,20803.0,0.00048746,1102.286444,4.14,4.88,3.2,1.79,3.39,2.52,3,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490822218971613,5,,0.0
02-027-00028,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.21,0.2,250.0,50.77,0.0,0.0,NIHRI,0.27,75.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,717.0,596.0,13712.0,115.0,0.0,0.0,341592.0,492.0,1681.0,29.0,27.0,2848.0,11.4,2.0,40.03,4.59,8437.0,0.00045478,947.8617042,3.83,4.9,3.17,1.83,3.57,2.26,1,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7359337142019075,5,,0.0
02-032-00049,SIRMAUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.12,163.0,19.72,0.0,0.0,KAMRAU,0.39,85.61,9.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1955.0,2709.0,35275.0,139.0,0.0,0.0,270647.0,416.0,1266.0,28.0,32.0,1842.0,11.1,2.0,52.81,2.05,7447.0,0.00045637,1054.66769,3.2,4.97,3.21,1.81,3.29,2.69,2,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7275429092936302,5,,0.0
02-032-01637,SIRMAUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.06,683.0,41.38,0.0,0.0,PAONTA SAHIB,0.09,63.94,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,14835.0,19703.0,176576.0,326.0,0.0,0.0,1088995.0,2195.0,616.0,13.0,32.0,11276.0,12.6,2.0,45.54,5.7,43170.0,0.00047542,1617.164338,2.91,5.0,3.11,1.78,3.06,2.64,5,4,5,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7026232667749603,5,,0.0
02-023-00003,CHAMBA,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.28,0.2,967.0,190.2,0.0,0.0,CHAMBA,0.47,552.21,30.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,11386.0,15594.0,191586.0,632.0,0.0,0.0,1607118.0,3996.0,2183.0,32.0,23.0,23568.0,11.3,3.0,34.46,3.23,51278.0,0.000467,1248.586306,3.12,4.96,3.1,1.65,3.86,1.87,5,4,5,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7026232667749603,5,,0.0
02-028-02855,HAMIRPUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.16,0.13,125.0,16.49,0.0,0.0,BHORANJ,0.18,21.87,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2805.0,1643.0,73316.0,156.0,0.0,0.0,367542.0,635.0,898.0,10.0,28.0,3843.0,11.8,3.0,45.12,5.83,25836.0,0.00051753,1356.687424,3.52,4.72,3.08,1.68,2.98,2.96,4,4,5,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6952708296672281,5,,0.0
02-030-02109,BILASPUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.11,261.0,29.44,0.0,0.0,NAINA DEVI,0.25,62.42,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,4260.0,3119.0,75441.0,166.0,4362.0,2.0,561782.0,1095.0,584.0,15.0,30.0,3774.0,12.8,2.0,37.21,2.68,9589.0,0.00049973,1033.631922,3.97,4.81,3.1,1.76,3.44,2.23,4,4,5,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6952708296672281,5,,0.0
